,0
0,0.012064723065939902
1,1.200221059398469
2,0.00020565826067948272
3,1.078810961554015
4,0.12468192223676274
5,0.6631393388312915
6,1.0342429652184006
7,0.17037813079158562
8,0.7357816648211168
9,1.359904596477672
10,0.2756492990219393
11,0.11496374122623103
12,0.0032706724883552235
13,0.003013816817518347
14,1.0458517148832212
15,0.08758964339001424
16,0.003268401676424264
17,0.0032706719379777863
18,0.004815745225151987
19,0.5252229710113739
20,0.003272992662883568
21,0.09494533105094341
22,0.05135257769553175
23,1.1976208442667333
24,0.0032706712498209336
25,1.136386354084321
26,0.03451766897456192
27,0.003270673235364032
28,2.357954985208967
29,0.06379610745856022
30,1.0458418535803018
31,0.03595497692741602
32,0.11885917567680909
33,0.006084160420774528
34,0.0032706715616221847
35,0.003352776045596837
36,0.19613421823977262
37,0.5240540697212012
38,0.003292599834149328
39,0.7442788057284897
40,1.0458418535803022
41,0.01163497248600883
42,0.7971053082044491
43,1.2189502323698733
44,0.003270672741069573
45,0.880847603360759
46,0.003051325073062635
47,0.9059364993361207
48,0.00327067368940909
49,0.00498225450959939
50,0.03947185456524108
51,0.003971553264881809
52,0.028253709956454057
53,0.13441066822784292
54,0.0032706714584656432
55,0.004740464448195241
56,0.35383317343422444
57,0.00327067205894744
58,0.2008233252026313
59,0.0032706722220322663
60,0.004306385682743211
61,1.8310562804477646
62,0.7987068156414812
63,0.0032706715901356584
64,1.0458418535803022
65,0.00327067158083483
66,0.00310695079838938
67,1.1433845891186218
68,0.30806014639445456
69,0.2701555841434178
70,1.0458466061868579
71,1.0700889852545217
72,0.9175266174979505
73,0.1418152222187533
74,1.0458418535803022
75,1.0460988180178743
76,0.0032723597620608665
77,0.0029297241156394723
78,0.009900744221131895
79,0.6342783092307007
80,0.22553494663600998
81,0.28162728887383814
82,0.0032706718872460823
83,0.0032706724544050367
84,0.48079560474075894
85,0.06437915402795319
86,0.005445209280739974
87,2.073480845455392
88,1.016739481465686
89,0.008668584280761837
90,0.08331378439178291
91,0.50527898780942
92,1.1399541406530023
93,0.09827484271550099
94,1.0163435621480823
95,1.1871781576759606
96,0.003266859184492027
97,0.05551532206641127
98,1.3035647316554024
99,1.0667400632166706
100,2.968645782211815
101,0.1584283961550179
102,1.1783143399485638
103,0.08015161386664185
104,0.07876469526307606
105,0.03623219506007147
106,0.0207511203526542
107,0.003270672837433261
108,0.003270672509369147
109,0.0032706722013432664
110,0.7142166996503956
111,0.1506644416320611
112,1.1464525425142205
113,1.2152046997752812
114,2.4547785657841743
115,0.0046381432641777135
116,0.40493612408585394
117,0.0032969262011948194
118,2.6089729521875524
119,0.007012485165103555
120,0.023033378223669736
121,0.0032706732385626874
122,0.07876469526307606
123,1.0458879248406596
124,0.7543207284420371
125,0.003268369196322023
126,0.0032706726451138205
127,0.6497227099454518
128,0.04745985444488546
129,0.27355828087836
130,3.9196346252868454e-05
131,1.045841853580303
132,0.3111189001335988
133,2.3577357718867367
134,0.8213151123956741
135,0.003760144915931391
136,0.0032706720341444655
137,0.00328489085072293
138,0.2467764807975717
139,1.0463565996077488
140,0.003270668957517875
141,0.004854859210095693
142,1.3651713257917066
143,0.003270671087838444
144,1.0458418535803022
145,0.004563721525892673
146,0.0032706712983331496
147,1.622563509005059
148,0.02848978969927546
149,0.029694295900368102
150,0.2628657217933145
151,0.3383415940169855
152,0.003229218618214307
153,1.0463020911795862
154,0.08918832794823142
155,0.45193191227048846
156,0.16569804014320721
157,0.5537039584878424
158,0.01256317096215227
159,0.003270671893160903
160,0.25317541663174414
161,1.9697429689043986
162,0.046689933921138085
163,0.17037813079158562
164,1.3246477229994391
165,0.46515144594616065
166,0.0032185992356738254
167,0.0032685030075991018
168,0.003270672515226995
169,1.0458418535803022
170,0.03165427791218659
171,1.0458418535803022
172,0.0032702928148721625
173,1.0458418535803022
174,0.003270671362377258
175,0.8169595452778493
176,0.003270673010852498
177,0.003267305650986918
178,0.003270671272982195
179,7.407618081813991e-06
180,0.0032661708007815354
181,2.490258322307168
182,0.24113283161031362
183,1.2982796441172395
184,0.808546355603621
185,0.004076746307978072
186,0.003270671245698842
187,0.24308649000885083
188,1.1440909710844382
189,0.05828800819423833
190,0.005990792560455552
191,0.0031276436712063915
192,0.7848454334970177
193,0.454548248251096
194,0.09044296120687342
195,1.0458418535803022
196,1.2073355674488044
197,0.0032683691963625444
198,0.02780457014189941
199,0.0070076413731860855
200,1.1607198207084137
201,0.009374717095351984
202,0.42028906712829206
203,0.08038489796793694
204,0.7726388924303436
205,0.12840499557374221
206,0.02181540589492265
207,0.5941952207703963
208,0.48079560474068606
209,0.003270671838618011
210,0.003270671912510208
211,0.0032706708032872235
212,0.0029895217784056973
213,0.6672645536431153
214,2.4714084788480437
215,0.004631460139094879
216,0.559109829651847
217,0.5867163634563098
218,1.0776977803308907
219,0.003270672086052068
220,0.09300705831743031
221,0.37243238523930217
222,1.1316188880213975
223,0.012070778991377935
224,0.7662601824683879
225,0.003288381352706322
226,1.0458418535803022
227,1.0831427649674246
228,0.003267228474785345
229,3.042189663906207
230,0.007497225856696385
231,0.009374717095350413
232,0.0032485624694176926
233,0.002949465877442861
234,0.6820986959436286
235,1.1880886344805275
236,1.0572681951775782
237,0.26446927668283743
238,0.0030938140979382325
239,0.8036494387440818
240,0.004010533980204411
241,0.45828624103369753
