,0
0,4.0784874624757395
1,5.838071196738093
2,1.0196937807861615
3,5.0964618473584045
4,1.139474950961729
5,0.4864140343670024
6,0.7000010849370228
7,3.173782273826485
8,5.460977928378489
9,0.0018731205558382487
10,2.382368380741419
11,1.9177111669034976
12,0.0018731205558382945
13,4.405225549747524
14,2.39459831148006
15,1.9333980925325311
16,3.76432187030961
17,4.843292670160463
18,3.173782273826484
19,0.5626668780506829
20,0.8259126138045774
21,6.630043379493772
22,0.18728553797906405
23,0.0018731205558382437
24,0.0013023850802355388
25,5.460977928378468
26,1.3151624102913166
27,1.7043077609462387
28,5.529902974785306
29,2.633595291732396
30,0.13007149019845635
31,5.460977928378482
32,0.4596631539630496
33,0.07913861461113667
34,0.015036949817922021
35,5.0964618473584
36,2.897374275338841
37,4.843292670160463
38,0.0013023850802355375
39,0.57095432423873
40,5.460977928378475
41,5.4609779283784805
42,0.040791299541942015
43,2.3823683807414158
44,0.5964230337652213
45,5.460977928378472
46,6.6300433794937605
47,5.096461847358389
48,0.3583793675919513
49,2.1707412825288848
50,5.4609779283784565
51,2.8973742753388376
52,0.2626538148520356
53,2.404682447108356
54,2.1437460825468504
55,0.6155878230599003
56,6.630043379493769
57,3.4627622115200656
58,0.687993746528692
59,7.799374868795741
60,0.2622486209561278
61,0.07512398095570252
62,0.015036949817922092
63,5.460977928378471
64,5.83807119673811
65,4.078487462475733
66,2.8973742753388336
67,0.01333193996286
68,5.4609779283784805
69,1.5034174125101833
70,1.3151624102913073
71,2.1437460825468566
72,2.8973742753388434
73,0.8259126138045781
74,0.18728553797906428
75,0.5813364443748296
76,0.8259126138045778
77,1.503417412510183
78,6.227812501653822
79,2.4699711687557535
80,4.744543345172586
81,1.8728397601226552
82,0.26968230311558733
83,5.096461847358412
84,4.974496746620272
85,3.717536149365254
86,0.12491554682012054
87,0.13007149019845682
88,1.7043077609462354
89,0.349797734717815
90,0.825912613804581
91,1.503417412510178
92,0.3497977347178153
93,2.614015391588388
94,5.529902974785312
95,2.1198406718540834
96,2.2659721026559585
97,4.07848746247574
98,0.1249155468201207
99,2.1437460825468597
100,0.015036949817921893
101,2.382368380741413
102,4.0784874624757395
103,5.8380711967381185
104,0.013331939962859994
105,4.74454334517258
106,2.904330311764193
107,0.7000010849134333
108,0.19360279061026758
109,2.14374608254686
110,0.26224862095612617
111,1.4959095907886664
112,3.4627622115200665
113,0.12491554682012061
114,0.1300714901984566
115,5.460977928378469
116,1.5034174125101796
117,0.015035856786559464
118,0.0018731205558382407
119,1.139474950961726
120,1.9652003792380957
121,0.44995119126717864
122,3.764321870309617
123,4.078487462475739
124,0.040791299541941765
125,0.04079129954194179
126,0.45966315396304874
127,2.144378777030677
128,0.9763896054756852
