,0
0,3.2408033275894583
1,0.04655053128290898
2,0.012367727999011587
3,0.06618231653680827
4,0.00584936051071507
5,1.842422335970209
6,0.1471277632200655
7,0.24351428718179313
8,0.012367397194134329
9,0.3017845883078169
10,0.13641466909702138
11,0.6037731342874939
12,0.012366817532005551
13,0.11653512631365082
14,0.00117779586475554
15,1.0312345894823776
16,1.4246586859518684
17,0.10579851139236174
18,0.06495326085854441
19,0.0014786695250670406
20,1.1387990726754564
21,0.042125794563659745
22,0.13641466909702138
23,1.709556778185311
24,9.389170876953626
25,1.0524683789894362
26,0.00117779586475554
27,0.2660273413396028
28,0.00626630918580331
29,0.027636942928584367
30,0.06618231653680827
31,0.021022360955625614
32,0.13387371054387553
33,0.5728793880878462
34,0.24264537136470737
35,0.012367591672468866
36,1.0184659298008503
37,0.012367809766660992
38,0.005854462375655866
39,0.008645633362127267
40,1.062874588615575
41,0.038421754002829434
42,0.05345791767448913
43,0.005854462375655866
44,0.429118452082928
45,0.7754782131373743
46,10.95374558594437
47,0.19681589540694314
48,7.63386624721007
49,0.2651367184306426
50,1.0346573743676641
51,0.042125794563659745
52,0.04245918284471868
53,0.3984205017347851
54,0.42913901942061106
55,0.012367140598214171
56,0.1178564466497985
57,0.3448930204989554
58,0.1403098459362615
59,0.05187740686731172
60,0.06565815632327575
61,0.00117779586475554
62,0.2724268005120106
63,0.8464582013253276
64,1.411017871065382
65,0.2435994388210137
66,0.012367727999011587
67,0.06618231653680827
68,0.2651367184306426
69,0.1471571198537618
70,0.027636942928584367
71,0.46122336820277066
72,0.1178564466497985
73,0.046539456736957294
74,0.0016621450852083366
75,0.26532999618385555
76,0.02117806896674072
77,0.26532999618385555
78,0.1471277632200655
79,0.03594594678182589
80,1.3329721565196002
81,0.2651367184306426
82,1.5637395552437592
83,0.02117806896674072
84,2.8534537625025234
85,1.316781521473514
86,0.06618231653680827
87,0.8536935430306418
88,1.1010276361985591
89,0.06533773499702811
90,0.3448930204989554
91,0.26551578048267804
92,0.0038985840941623373
93,0.12869509438165194
94,0.12150239530174373
95,0.4060447129736605
96,1.552914754554132
97,0.2651367184306426
98,0.5770399214349844
99,0.03594594678182589
100,0.09906396208021107
101,0.2651367184306426
102,0.012367727999011587
103,0.2656939921949906
104,0.19204606899438914
105,0.2656939921949907
106,0.014602833396814157
