,0
0,0.010276920020893664
1,0.0008223366755281265
2,1.9423650026732826e-05
3,0.025878680945353578
4,0.015778793520446137
5,0.4764020059672515
6,0.7971102756260917
7,0.11287796549914357
8,0.0027019553552943337
9,0.003556946174628953
10,0.1925620997578214
11,0.05389658190311981
12,0.0033024743934712756
13,0.0034773128458700704
14,7.9190877047802335
15,0.059562519590639934
16,0.0030463173489323637
17,0.0033024743934712765
18,0.003536578742869562
19,0.359993743675714
20,0.003516215483918831
21,0.0633787473108806
22,0.030099790537775617
23,0.0035796204082443675
24,0.0033024743934712787
25,0.26432955247237483
26,0.01937757710580042
27,0.0033024743934712856
28,0.0003626403625060019
29,0.04449928635573298
30,17.927567278146302
31,1.5046734437932033e-05
32,0.0007151331468799239
33,0.003579620408244352
34,0.00340706395518244
35,0.003306225041209978
36,0.09081987959278245
37,0.37534620138993124
38,0.003516215483918782
39,0.006302544723827903
40,17.875443181632278
41,0.09458392047623627
42,0.5713422851182273
43,0.027637514774986067
44,0.0033024743934712843
45,0.024966576587245444
46,0.0035593079837016447
47,0.0013916281942077792
48,0.0033024743934712657
49,0.0035162154839188087
50,0.017949714845561824
51,0.0035606540673657735
52,0.006954613490238363
53,0.0870509585650943
54,0.0033024743934712874
55,0.003516215483919051
56,0.0003674560081905088
57,0.003302474393471279
58,0.057213240118682875
59,0.0033024743934712774
60,0.0035796204082443332
61,0.14853402127822846
62,0.02521015068138876
63,0.0033024743934712826
64,17.875443181632278
65,0.0033024743934713095
66,0.0035162154839198006
67,0.014473196641806796
68,0.022698044711223428
69,0.1879914612043444
70,11.396962313481305
71,1.0919048254556833
72,0.6914951798070186
73,0.796630198368307
74,17.875443181632278
75,4.466785908038421
76,0.003506431016431709
77,0.01904598346816011
78,0.010279897630693433
79,0.4764737670520037
80,0.1529664549010456
81,0.1925985478669819
82,0.0033024743934712874
83,0.003295187332180285
84,0.3470611845315572
85,0.05175852658761831
86,0.0056505019015441246
87,0.007487692855887622
88,0.03172871749843747
89,0.00749562436821882
90,0.04655793260365266
91,0.34619315213753926
92,0.021302997493378936
93,0.0658307176092288
94,0.7857180910632923
95,0.0035542706435031275
96,0.0031018766306295715
97,0.025743135173364174
98,0.2687316763573114
99,0.9952497050766538
100,0.0038209580507834076
101,0.10415520104749276
102,0.06580431001956938
103,0.0003497476213262513
104,0.0535603676923067
105,0.026771418944970975
106,0.017461177547050788
107,0.0033024743934712934
108,0.0033024743934712765
109,0.003380304743786439
110,0.5256694467070165
111,8.645553447208915e-08
112,0.0035796204082442352
113,0.008324385448842626
114,0.0003590382213044638
115,0.0031890572067022937
116,0.00034397106590025595
117,0.003516215483918822
118,0.028160885265969302
119,0.006485686078963458
120,0.012084098869696169
121,0.0033024743934712882
122,0.05356803361752686
123,7.917199756940347
124,0.47640200596725146
125,0.0034715521833020716
126,0.0033024743934712882
127,0.0028509162012405674
128,0.0320175993966763
129,0.007795526673372624
130,0.00034557238838471777
131,17.9275672781463
132,0.05390304337704787
133,0.000361960849543506
134,0.0035162154839187827
135,0.0031587230850086585
136,0.003302474393471286
137,0.0030777517332086324
138,0.005121292384067699
139,1.9889590896730878
140,0.0033024743934712887
141,0.003516215483918725
142,0.00357962040824435
143,0.0033024743934712804
144,17.875443181632278
145,0.0045958874413806455
146,0.003302474393471282
147,0.044495448037912874
148,0.0003581671116299885
149,0.018152438364885184
150,0.689991879479921
151,0.003021554408277785
152,0.0035256286707037567
153,3.0994551378833233
154,0.059560474767084676
155,0.007638861889565043
156,0.08019859893778344
157,0.40544086968376786
158,0.012376509687117574
159,0.0033024743934712917
160,0.17403754375649658
161,0.0003453055071431458
162,0.02193269131305791
163,0.11287511037065356
164,0.03201867172165734
165,0.32795590040313827
166,0.003516215483919744
167,0.0031070682956406623
168,0.003302474393471287
169,17.875443181632278
170,0.05129903137224088
171,17.875443181632278
172,0.0030988198299010863
173,17.875443181632278
174,0.003302474393471286
175,0.4937777730373266
176,0.0033024743934712748
177,0.00312953798717906
178,0.003302474393471275
179,0.0003803829279827543
180,0.0031037735114052374
181,0.0003715579323025571
182,0.16663974138337728
183,1.0980038964435168
184,0.01136171453330885
185,0.002818986193232189
186,0.0033024743934712817
187,0.11683832440627925
188,0.003579620408244334
189,0.04073660721152772
190,0.005999885873651989
191,0.0035732168612401445
192,0.0035162154839185307
193,0.12872078894547923
194,0.03536642903542863
195,17.875443181632278
196,0.0035162154839188187
197,0.003400628156099569
198,0.015570274089656047
199,0.0017446617355029376
200,0.0035162154839188204
201,0.009645335199034311
202,0.00032790692493320206
203,1.4024249772983053
204,0.5862406518561785
205,0.018004512933214555
206,0.0003526259454380791
207,0.0005025751124212994
208,0.34661570213239956
209,0.003302474393471286
210,0.003302474393471318
211,0.0032193802788928623
212,0.0035162154839188573
213,0.003930037686792334
214,0.0026449607272776192
215,0.003406473313422767
216,0.0031691738652167983
217,0.011036247873705137
218,0.0693073166663256
219,0.0031485820878977134
220,0.062183328982781
221,0.2654129084959199
222,0.004727661361898458
223,0.011895035604728186
224,0.0035221854155545683
225,0.0035083653144805005
226,17.875443181632278
227,0.0495051797020499
228,0.0030441351195090592
229,0.00034849210133185024
230,0.007790423333360493
231,0.009645335199034325
232,0.0035162154839185797
233,0.002918671918082103
234,0.0003565493009395295
235,0.9952497050766537
236,1.443209299437794
237,0.0003637150831971286
238,0.003516215483918819
239,0.00035117570237366423
240,0.0035162154839194462
241,0.3279040191163609
242,0.029947149535976412
243,0.0030287409413026923
244,17.875443181632278
245,0.1784601051971031
246,17.875443181632278
247,0.1128779654991434
248,0.08068547279619472
249,0.0033024743934713025
250,0.0003627454690063912
251,0.012618603622819139
252,0.0035796204082443384
253,0.003516215483918819
254,0.003521331449490892
255,0.015371147695451103
256,0.0033024743934712865
257,0.47647376705200356
258,0.006317783105498144
259,0.0031040505334413836
260,0.003302474393471287
261,0.0036266905272777108
262,0.6922340248911227
263,0.0035162154839191617
264,0.003302474393471284
265,17.875443181632278
266,0.3470611845315568
267,0.02525888175256648
268,0.0003455386503921623
269,0.0033024743934712882
270,0.0035162154839187814
271,0.0032421663959487697
272,17.881599511209703
273,0.028215875758580568
274,0.6914286738815942
275,0.04873533055615437
276,0.0033024743934712874
277,0.014500079043202557
278,17.875443181632278
279,0.06583071760922876
280,0.0035162154839187797
281,0.018283462607018457
282,17.875443181632278
283,17.875443181632278
284,17.875443181632278
285,2.8441257057505522
286,0.0035162154839188027
287,0.0567018306728297
288,0.0033024743934712787
289,0.002163805650296374
290,0.0003495545714987025
291,0.0033024743934712843
292,0.003576838889923272
293,1.988128598097255
294,0.025747971931593987
295,0.003516215483918535
296,0.034054221903053274
297,0.015972846814649454
298,1.9874528051804234
